habilidade_code,component_id,description
EM13CNT106,6a5a712a-56e6-4037-997b-5501205a4ab7,Compare competing design solutions for energy or mineral resource use based on quantitative cost-benefit analysis
EM13CNT106,5314c06a-fb6c-4d0e-89dc-721746efa8b7,Analyze socioenvironmental and cultural impacts of different electrical energy technologies
EM13CNT106,ffd57736-7b9f-4b36-b94b-3bfe6737875c,Propose solutions for electrical energy consumption considering geographic and environmental characteristics
EM13CNT105,69bb24ed-dc55-4d2b-b850-034951d2dda1,"Describe the stages of major biogeochemical cycles (carbon, nitrogen, water, etc.)"
EM13CNT105,2faa20c6-efd6-4e6a-9bb5-85cb687133e6,Interpret the effects of natural phenomena on biogeochemical cycles
EM13CNT105,6cd24127-7964-47d4-a5aa-786a26e0b6b9,Analyze the consequences of human interference on biogeochemical cycles
EM13CNT105,6361f651-1be5-4734-9f8e-61d1d95fecc9,Propose individual or collective actions to minimize harmful impacts on biogeochemical cycles
EM13CNT104,36fa756f-958f-4721-b37f-e0faa4bb6d72,Evaluate health and environmental risks posed by materials and products based on their composition and toxicity
EM13CNT104,013f37ef-3cfb-46ec-8ff8-276f59929873,Analyze how reactivity and level of exposure influence the risks associated with a given material or product
EM13CNT104,a4f6ee62-bff3-4cde-a5c8-6061b37e7891,Assess the benefits of specific materials and products relative to their environmental and health risks
EM13CNT104,e03bc511-3cdf-4f65-bb3a-7d32ed3b734c,Propose individual or collective solutions for the responsible use and disposal of hazardous materials
EM13CNT103,c1af48f8-7e15-46c3-b7c4-5cd8a84da306,Identify the origins and types of radiation present in everyday contexts
EM13CNT103,14a06603-c6c3-407a-8579-ee7dae6341f7,"Evaluate potential benefits of radiation use in health care, industry, agriculture, and energy generation"
EM13CNT103,1faa2f0b-0758-4566-8863-dcc302ef2d46,Evaluate potential risks of radiation exposure from everyday equipment and environmental sources
EF02GE09,0f7a62be-55f3-4a58-ac47-291165ca5178,Identify familiar places such as school and home in aerial (vertical-view) images and maps
EF02GE09,73603f80-173a-48c7-884f-32f56fd63904,Identify familiar objects and places in oblique-view photographs
EF02GE09,d0234daa-cc4e-4d8a-abac-d44d75bba1fe,Distinguish between vertical and oblique perspectives used in maps and photographs
EF08CI09,e9368ab5-fc32-4b9a-93be-9f0c4139bafe,Compare the mechanisms of action of different contraceptive methods
EF08CI09,364720b3-1ac4-483c-9ec2-69af3aa3df2a,Evaluate the effectiveness of various contraceptive methods in preventing unintended pregnancy
EF08CI09,cee1bdf3-ae63-4b02-b98b-88921e4c1df8,Explain how selected contraceptive methods protect against Sexually Transmitted Diseases
EF08CI09,0f943d65-9861-4242-9621-4c32af4de0b3,Justify the importance of shared responsibility in choosing and using contraceptive methods
EF08CI10,81219714-e2d4-413f-be28-81c9b7607468,"Identify the main symptoms of selected STDs, including AIDS"
EF08CI10,6acd0bba-f59e-440f-b5f3-3dab8df17726,"Describe the modes of transmission of selected STDs, including HIV"
EF08CI10,7ed4578a-f1c7-4391-9020-3c728f70768a,"Explain the available treatments for selected STDs, with emphasis on AIDS"
EF08CI10,3ec5999d-8e2a-46b6-8af5-8a56893e207d,Discuss prevention strategies and methods for reducing STD transmission
EF08CI11,025e7325-333a-4d95-a161-a7401029409b,Identify the biological dimension of human sexuality
EF08CI11,7449d873-3d01-458e-ac46-e2af4fdacb8c,"Identify the sociocultural, affective, and ethical dimensions of human sexuality"
EF08CI11,4d90af6b-2491-4889-8836-cbdbb4bb4e89,Select arguments that reflect the multidimensional nature of human sexuality
EF08CI12,36a09a96-92a5-4090-a81f-aa548932eff5,"Explain the occurrence of lunar phases based on the relative positions of the Sun, Earth, and Moon"
EF08CI12,67b40ec3-86ec-44f9-95dd-918d6097119a,"Explain how the relative positions of Earth, the Moon, and the Sun produce solar and lunar eclipses"
EF08CI12,d7be9129-af7e-4807-9403-609e682f166f,Justify lunar phases and eclipses through the construction and use of physical models
EF08CI12,4cae8cfe-0acc-48de-bf0e-5517ac549baa,Identify lunar phases through direct observation of the Moon in the sky
EF08CI13,996ab3c3-0a7f-4c28-9b27-7d2b736dae75,Represent Earth's rotational movement using a three-dimensional model
EF08CI13,5d7d7037-5890-40a8-ac28-ec159c2cd616,Analyze how the tilt of Earth's rotational axis relative to its orbit causes the seasons
EF08CI14,c61339c0-7e61-46b5-8ca1-97d1378683cb,Explain how unequal heating caused by Earth's shape affects regional climates
EF08CI14,af3e2fbc-300e-4572-ad7c-e88d896128d8,Relate patterns of atmospheric circulation to regional climate characteristics
EF08CI14,4d6eb5e9-d77d-4acd-9b7b-25f657c82780,Analyze how Earth's rotational and translational movements influence climate distribution
EF08CI15,9d390c2e-3e59-4143-ac14-54366c98e71f,Identify the main variables involved in weather forecasting
EF08CI15,aa0cd4ac-4900-403e-817f-fbe891366542,Simulate the measurement of key meteorological variables used in weather forecasting
EF08CI16,e653fa65-21af-4aee-a33a-1b0078361b1b,Identify regional and global climate changes caused by human intervention
EF08CI16,06546029-9701-4f1c-a52a-1a4883d593b4,Describe initiatives that contribute to restoring environmental balance
EF08CI16,6f5f0b74-9130-4649-8316-87e0a75327fa,Evaluate the effectiveness of proposed initiatives in addressing human-caused climate changes
EF09CI01,92886824-00b3-41ad-a453-6defe060a2d0,Identify changes of physical state of matter in observable phenomena
EF09CI01,6531fe59-3a69-4de8-8f1f-c2be30d25e88,Explain physical state changes using the submicroscopic model of matter's composition
EF09CI01,9df428fd-fcb9-482b-b05d-5f91f2d0a2a2,Explain how the arrangement and motion of particles account for differences between states of matter
EF09CI02,36af1dd0-e744-4c87-b2a0-1fdfc1aefd44,Compare the weight of reactants and products to evaluate conservation of matter in a given scenario
EF09CI02,280165ca-95f0-42a4-abac-1bebc7cce364,Establish the ratio between the masses of reactants and products in a chemical reaction
EF09CI02,47d9eed5-553b-430d-a3d5-405bbfdb6349,Apply the law of conservation of mass to analyze chemical transformations
EF09CI03,963435cb-737b-4d4e-b91b-136182ef8bd9,Identify models that describe the atomic constitution of matter
EF09CI03,3f99d30e-7c89-44cd-a493-e1b94d0a059c,Construct models representing the arrangement of atoms in simple molecules
EF09CI03,80ada446-206c-477d-aa58-27f98a86782e,Recognize the historical development of atomic and molecular models of matter
EF09CI04,f02fcc61-f160-4f3e-a70e-4dc14501514b,Demonstrate through experimentation that the three primary colors of light combine to produce all other colors
EF09CI04,4c4f0d16-0676-4eab-a5e5-9bc21795b7fa,Investigate how the color of light illuminating an object affects its apparent color
EF09CI04,85451123-aeb1-442f-8650-cfd47dec486d,Plan and conduct experiments to test the properties of light color mixing
EF09CI05,a7be5000-8ce6-411a-b772-50066934bf1f,Identify the principal mechanisms involved in sound transmission and reception in communication systems
EF09CI05,4eb9508d-abca-4b56-a676-213c6e536992,Explain how advances in transmission and reception technologies revolutionized human communication
EF03CI06,80efab12-b4a6-425f-af17-a816b09294fc,Identify external characteristics used to compare and classify animals
EF03CI06,e48b73bb-23c4-4845-8262-68509cd7e4b8,Organize animals into groups based on shared external characteristics
EF03CI07,5a94ad04-5370-4424-b72c-f16aba13b15f,"Identify Earth's spherical shape from different representations such as maps, globes, and photographs"
EF03CI07,62c18619-25fe-4308-8a51-4d542996023c,Identify characteristics of Earth such as the presence of water and soil from various representations
EF03CI07,0c766b8e-4c76-4841-814f-94d53d2e5c45,Compare different representations of Earth to identify its physical characteristics
EF03CI08,87b5bc0f-ed8d-43db-a682-af39a498da0a,Identify which celestial bodies are visible during daytime and nighttime
EF03CI08,81aae49b-71ff-4c4c-ad6e-26fcfec17606,"Record the times of day during which the Sun, Moon, planets, and stars are observable in the sky"
EF03CI09,f840b414-de9a-4f8c-b642-5299b5497dc0,"Observe and describe characteristics of soil samples such as color, texture, and smell"
EF03CI09,b5db90cf-43e6-42ed-9872-3456f44a420c,Compare different soil samples based on particle size and permeability
EF03CI09,bbf54282-1505-4c40-ab65-7020e19bc317,Record and classify soil samples from the school's surroundings based on observable characteristics
EF03CI10,b78c52e7-5399-4049-b0c5-462a9f7ca21d,Identify different uses of soil including crop cultivation and material extraction
EF03CI10,c64dff59-4fb7-44f5-a6cc-b842f6b18c41,Explain the importance of soil for agriculture and for living organisms
EF04CI01,b9940363-e3dc-476d-8f19-502e14f36f24,Identify mixtures present in everyday life based on observable physical properties
EF04CI01,7609b8e3-2c68-46d7-b18a-ba76a885aaf1,Recognize the composition of common mixtures found in daily life
EF04CI03,7f1f62d1-c88b-4811-92cf-7338addab818,Distinguish between reversible and irreversible changes caused by heating or cooling
EF04CI03,847af5b8-f5fb-4d85-a1c3-f5b8271d2c1b,Identify examples of reversible physical changes such as changes in the state of water
EF04CI03,af113d65-b02a-4b16-80ba-a17233c0eafa,Distinguish between reversible and irreversible changes caused by heating or cooling a substance
EF01CI05,fc5b8fc9-8a39-489e-b537-ba2e50743be2,"Identify and name the three periods of the day: morning, afternoon, and night"
EF01CI05,dae31632-c73e-4391-8d59-6050f37bfd0b,"Sequence the recurring units of time: days, weeks, months, and years"
EF01CI05,9c4dac2b-c35d-4e04-a1a4-9991878f1c60,"Describe the relationship between days grouping into weeks, weeks into months, and months into years"
EF01CI06,3ea06895-0f60-42cd-b9c9-12893f50da99,Identify examples of human daily activities regulated by the succession of day and night
EF01CI06,dd9ac522-5798-441e-9ebd-f62b54e1b4c1,Identify examples of behaviors in other living organisms regulated by the day-night cycle
EF01CI06,a09a4e3f-b940-4a09-b0b2-ccd40019b884,Explain how the alternation of day and night creates predictable patterns of activity and rest
EF02CI01,f238acd6-a951-4443-9459-0d058a80f93d,"Identify the materials (metals, wood, glass, etc.) from which common everyday objects are made"
EF02CI01,bb93817e-cf6d-420b-ac90-164e53780fc8,Describe how each identified everyday object is used in daily life
EF02CI01,bcdc8baa-97c0-4e03-be3a-2320e8fb4f22,Compare materials used to make a given object today with materials used to make it in the past
EF02CI02,aa78c38c-91ff-441d-bc2f-92c4b5240792,"Describe and classify matter using observable properties such as color, texture, hardness, and flexibility"
EF02CI02,534ab042-d203-4f76-abd4-6593110f6464,Select an appropriate material for constructing an everyday object based on a specific property
EF02CI02,af696e2b-9d37-47d7-a0a8-8cb0f5ead81f,Justify the choice of material for a given object by linking its properties to the object's function
EF02CI03,a613e7f2-1cfb-4964-8155-5d396c58138c,"Identify household hazards such as sharp objects, flammable items, electricity, cleaning products, and medications"
EF02CI03,93556ac4-7739-4244-a054-a5e3d0f47800,Describe safety precautions to prevent accidents involving each category of household hazard
EF02CI03,a26a11b0-b5ee-492e-818f-2e06d7a33930,Explain why specific precautions reduce the risk of injury from common household dangers
EF02CI04,01ced0c7-8b77-43e4-81dd-6974eada232b,"Describe observable characteristics of plants and animals encountered in daily life (size, shape, color, life stage, habitat)"
EF02CI04,b68d642a-d806-4246-af87-bb3a81a8d914,Relate specific characteristics of an organism to the environment in which it lives
EF02CI04,1f136ca7-9421-4e26-82b6-0249b6722233,Compare characteristics of two organisms living in different environments
EF02CI05,b280089a-c967-45fd-ad26-a1f0aae2995e,Investigate the role of water in sustaining the life and growth of plants
EF02CI05,027975b0-b1e9-474c-9415-628e85e73add,Compare plant development under conditions with and without adequate water or light
EF02CI06,43e591dc-a823-430b-a0d1-5afb9ca21023,"Identify plant structures such as roots, stems, leaves, flowers, and fruits and describe their roles in survival"
EF02CI06,a3780f3c-429e-4adf-9ac5-d95919f8cbef,Describe the function performed by each main part of a plant
EF02CI06,3cd2f7d9-9047-4c83-b29a-80a4c3a0a7c8,Explain how an organism's survival depends on interactions with both living organisms and nonliving environmental factors
EF02CI07,3c648f44-ea50-4f6c-b97c-6f3a8fb572ea,Observe and record patterns in the apparent position or movement of the sun across the sky
EF02CI07,6262cff9-b30c-43ce-bca3-dcf30e01e9e1,Observe and record the length of shadows cast at different times of day
EF02CI07,6a7c97ca-34a8-478c-aa04-1f1c3fce026f,Relate the position of the Sun to the corresponding length of shadows cast by objects
EF02CI08,bc015383-73c3-4464-9460-6bc9e0540986,"Identify how different surface types (water, sand, soil, dark, light, and metallic surfaces) respond to solar radiation"
EF02CI08,0f1a213a-36c7-4c64-82a8-27a1b4ac8277,Compare the degree of heating produced by solar radiation on different types of surfaces
EF04CI05,24448377-b52b-4d3c-a90e-d1b052fb8907,"Describe how matter cycles among producers, consumers, decomposers, and abiotic components of an ecosystem"
EF04CI05,7184fa24-300e-4dd9-af88-124caa839903,Construct a model showing the flow of energy through living and nonliving parts of an ecosystem
EF04CI05,43a74504-21b3-4c33-a19a-2c74cbb67032,Distinguish between the cycling of matter and the unidirectional flow of energy in an ecosystem model
